sample_index,target_game_id,target_date,season,home_team_code,home_team,away_team_code,away_team,y_home_win,window,sequence_mode,crosses_season_boundary,home_history_start,home_history_end,away_history_start,away_history_end,split,train_end_date,validation_end_date
2514,S41G01N157,2023-01-20,2022-2023,10,울산 현대모비스,60,전주 KCC,1,3,carryover,0,2023-01-07,2023-01-11,2023-01-06,2023-01-10,validation,2021-04-06,2023-03-29
2515,S41G01N158,2023-01-21,2022-2023,06,수원 KT,55,서울 SK,0,3,carryover,0,2023-01-08,2023-01-19,2023-01-06,2023-01-10,validation,2021-04-06,2023-03-29
2516,S41G01N159,2023-01-21,2022-2023,73,고양 캐롯,70,안양 KGC,1,3,carryover,0,2023-01-07,2023-01-19,2023-01-06,2023-01-11,validation,2021-04-06,2023-03-29
2517,S41G01N160,2023-01-21,2022-2023,35,서울 삼성,16,원주 DB,0,3,carryover,0,2023-01-07,2023-01-19,2023-01-07,2023-01-19,validation,2021-04-06,2023-03-29
2518,S41G01N161,2023-01-22,2022-2023,64,대구 한국가스공사,10,울산 현대모비스,0,3,carryover,0,2023-01-07,2023-01-20,2023-01-08,2023-01-20,validation,2021-04-06,2023-03-29
2519,S41G01N162,2023-01-22,2022-2023,50,창원 LG,60,전주 KCC,1,3,carryover,0,2023-01-10,2023-01-20,2023-01-08,2023-01-20,validation,2021-04-06,2023-03-29
2520,S41G01N163,2023-01-22,2022-2023,70,안양 KGC,35,서울 삼성,1,3,carryover,0,2023-01-08,2023-01-21,2023-01-08,2023-01-21,validation,2021-04-06,2023-03-29
2521,S41G01N164,2023-01-23,2022-2023,16,원주 DB,06,수원 KT,1,3,carryover,0,2023-01-17,2023-01-21,2023-01-10,2023-01-21,validation,2021-04-06,2023-03-29
2522,S41G01N165,2023-01-23,2022-2023,55,서울 SK,73,고양 캐롯,1,3,carryover,0,2023-01-08,2023-01-21,2023-01-09,2023-01-21,validation,2021-04-06,2023-03-29
2523,S41G01N166,2023-01-24,2022-2023,10,울산 현대모비스,50,창원 LG,1,3,carryover,0,2023-01-11,2023-01-22,2023-01-17,2023-01-22,validation,2021-04-06,2023-03-29
2524,S41G01N167,2023-01-24,2022-2023,60,전주 KCC,64,대구 한국가스공사,0,3,carryover,0,2023-01-10,2023-01-22,2023-01-09,2023-01-22,validation,2021-04-06,2023-03-29
2525,S41G01N168,2023-01-26,2022-2023,16,원주 DB,64,대구 한국가스공사,1,3,carryover,0,2023-01-19,2023-01-23,2023-01-20,2023-01-24,validation,2021-04-06,2023-03-29
2526,S41G01N169,2023-01-27,2022-2023,35,서울 삼성,10,울산 현대모비스,0,3,carryover,0,2023-01-19,2023-01-22,2023-01-20,2023-01-24,validation,2021-04-06,2023-03-29
2527,S41G01N170,2023-01-27,2022-2023,06,수원 KT,73,고양 캐롯,1,3,carryover,0,2023-01-19,2023-01-23,2023-01-19,2023-01-23,validation,2021-04-06,2023-03-29
2528,S41G01N171,2023-01-28,2022-2023,55,서울 SK,64,대구 한국가스공사,1,3,carryover,0,2023-01-10,2023-01-23,2023-01-22,2023-01-26,validation,2021-04-06,2023-03-29
2529,S41G01N172,2023-01-28,2022-2023,50,창원 LG,70,안양 KGC,1,3,carryover,0,2023-01-20,2023-01-24,2023-01-11,2023-01-22,validation,2021-04-06,2023-03-29
2530,S41G01N173,2023-01-28,2022-2023,16,원주 DB,60,전주 KCC,1,3,carryover,0,2023-01-21,2023-01-26,2023-01-20,2023-01-24,validation,2021-04-06,2023-03-29
2531,S41G01N174,2023-01-29,2022-2023,06,수원 KT,50,창원 LG,0,3,carryover,0,2023-01-21,2023-01-27,2023-01-22,2023-01-28,validation,2021-04-06,2023-03-29
2532,S41G01N175,2023-01-29,2022-2023,70,안양 KGC,64,대구 한국가스공사,1,3,carryover,0,2023-01-21,2023-01-28,2023-01-24,2023-01-28,validation,2021-04-06,2023-03-29
2533,S41G01N176,2023-01-29,2022-2023,10,울산 현대모비스,55,서울 SK,1,3,carryover,0,2023-01-22,2023-01-27,2023-01-21,2023-01-28,validation,2021-04-06,2023-03-29
2534,S41G01N177,2023-01-30,2022-2023,73,고양 캐롯,35,서울 삼성,1,3,carryover,0,2023-01-21,2023-01-27,2023-01-21,2023-01-27,validation,2021-04-06,2023-03-29
2535,S41G01N178,2023-01-31,2022-2023,06,수원 KT,64,대구 한국가스공사,1,3,carryover,0,2023-01-23,2023-01-29,2023-01-26,2023-01-29,validation,2021-04-06,2023-03-29
2536,S41G01N179,2023-01-31,2022-2023,60,전주 KCC,70,안양 KGC,0,3,carryover,0,2023-01-22,2023-01-28,2023-01-22,2023-01-29,validation,2021-04-06,2023-03-29
2537,S41G01N180,2023-02-01,2022-2023,55,서울 SK,50,창원 LG,0,3,carryover,0,2023-01-23,2023-01-29,2023-01-24,2023-01-29,validation,2021-04-06,2023-03-29
2538,S41G01N181,2023-02-02,2022-2023,73,고양 캐롯,70,안양 KGC,0,3,carryover,0,2023-01-23,2023-01-30,2023-01-28,2023-01-31,validation,2021-04-06,2023-03-29
2539,S41G01N182,2023-02-02,2022-2023,35,서울 삼성,06,수원 KT,1,3,carryover,0,2023-01-22,2023-01-30,2023-01-27,2023-01-31,validation,2021-04-06,2023-03-29
2540,S41G01N183,2023-02-03,2022-2023,50,창원 LG,16,원주 DB,1,3,carryover,0,2023-01-28,2023-02-01,2023-01-23,2023-01-28,validation,2021-04-06,2023-03-29
2541,S41G01N184,2023-02-04,2022-2023,70,안양 KGC,35,서울 삼성,1,3,carryover,0,2023-01-29,2023-02-02,2023-01-27,2023-02-02,validation,2021-04-06,2023-03-29
2542,S41G01N185,2023-02-04,2022-2023,10,울산 현대모비스,73,고양 캐롯,0,3,carryover,0,2023-01-24,2023-01-29,2023-01-27,2023-02-02,validation,2021-04-06,2023-03-29
2543,S41G01N186,2023-02-04,2022-2023,64,대구 한국가스공사,06,수원 KT,0,3,carryover,0,2023-01-28,2023-01-31,2023-01-29,2023-02-02,validation,2021-04-06,2023-03-29
2544,S41G01N187,2023-02-05,2022-2023,10,울산 현대모비스,16,원주 DB,1,3,carryover,0,2023-01-27,2023-02-04,2023-01-26,2023-02-03,validation,2021-04-06,2023-03-29
2545,S41G01N188,2023-02-05,2022-2023,60,전주 KCC,50,창원 LG,1,3,carryover,0,2023-01-24,2023-01-31,2023-01-29,2023-02-03,validation,2021-04-06,2023-03-29
2546,S41G01N189,2023-02-05,2022-2023,55,서울 SK,73,고양 캐롯,1,3,carryover,0,2023-01-28,2023-02-01,2023-01-30,2023-02-04,validation,2021-04-06,2023-03-29
2547,S41G01N190,2023-02-06,2022-2023,06,수원 KT,70,안양 KGC,0,3,carryover,0,2023-01-31,2023-02-04,2023-01-31,2023-02-04,validation,2021-04-06,2023-03-29
2548,S41G01N191,2023-02-07,2022-2023,55,서울 SK,10,울산 현대모비스,1,3,carryover,0,2023-01-29,2023-02-05,2023-01-29,2023-02-05,validation,2021-04-06,2023-03-29
2549,S41G01N192,2023-02-08,2022-2023,64,대구 한국가스공사,50,창원 LG,0,3,carryover,0,2023-01-29,2023-02-04,2023-02-01,2023-02-05,validation,2021-04-06,2023-03-29
2550,S41G01N193,2023-02-09,2022-2023,70,안양 KGC,16,원주 DB,1,3,carryover,0,2023-02-02,2023-02-06,2023-01-28,2023-02-05,validation,2021-04-06,2023-03-29
2551,S41G01N194,2023-02-09,2022-2023,60,전주 KCC,10,울산 현대모비스,0,3,carryover,0,2023-01-28,2023-02-05,2023-02-04,2023-02-07,validation,2021-04-06,2023-03-29
2552,S41G01N195,2023-02-10,2022-2023,50,창원 LG,35,서울 삼성,1,3,carryover,0,2023-02-03,2023-02-08,2023-01-30,2023-02-04,validation,2021-04-06,2023-03-29
2553,S41G01N196,2023-02-10,2022-2023,73,고양 캐롯,06,수원 KT,1,3,carryover,0,2023-02-02,2023-02-05,2023-02-02,2023-02-06,validation,2021-04-06,2023-03-29
2554,S41G01N197,2023-02-11,2022-2023,55,서울 SK,64,대구 한국가스공사,1,3,carryover,0,2023-02-01,2023-02-07,2023-01-31,2023-02-08,validation,2021-04-06,2023-03-29
2555,S41G01N198,2023-02-11,2022-2023,70,안양 KGC,10,울산 현대모비스,1,3,carryover,0,2023-02-04,2023-02-09,2023-02-05,2023-02-09,validation,2021-04-06,2023-03-29
2556,S41G01N199,2023-02-12,2022-2023,55,서울 SK,50,창원 LG,0,3,carryover,0,2023-02-05,2023-02-11,2023-02-05,2023-02-10,validation,2021-04-06,2023-03-29
2557,S41G01N200,2023-02-12,2022-2023,06,수원 KT,60,전주 KCC,1,3,carryover,0,2023-02-04,2023-02-10,2023-01-31,2023-02-09,validation,2021-04-06,2023-03-29
2558,S41G01N201,2023-02-12,2022-2023,64,대구 한국가스공사,70,안양 KGC,0,3,carryover,0,2023-02-04,2023-02-11,2023-02-06,2023-02-11,validation,2021-04-06,2023-03-29
2559,S41G01N202,2023-02-13,2022-2023,35,서울 삼성,16,원주 DB,1,3,carryover,0,2023-02-02,2023-02-10,2023-02-03,2023-02-09,validation,2021-04-06,2023-03-29
2560,S41G01N203,2023-02-14,2022-2023,55,서울 SK,06,수원 KT,1,3,carryover,0,2023-02-07,2023-02-12,2023-02-06,2023-02-12,validation,2021-04-06,2023-03-29
2561,S41G01N204,2023-02-15,2022-2023,70,안양 KGC,50,창원 LG,1,3,carryover,0,2023-02-09,2023-02-12,2023-02-08,2023-02-12,validation,2021-04-06,2023-03-29
2562,S41G01N205,2023-02-16,2022-2023,64,대구 한국가스공사,10,울산 현대모비스,0,3,carryover,0,2023-02-08,2023-02-12,2023-02-07,2023-02-11,validation,2021-04-06,2023-03-29
2563,S41G01N206,2023-02-16,2022-2023,35,서울 삼성,55,서울 SK,0,3,carryover,0,2023-02-04,2023-02-13,2023-02-11,2023-02-14,validation,2021-04-06,2023-03-29
2564,S41G01N207,2023-02-17,2022-2023,50,창원 LG,73,고양 캐롯,1,3,carryover,0,2023-02-10,2023-02-15,2023-02-04,2023-02-10,validation,2021-04-06,2023-03-29
2565,S41G01N208,2023-02-17,2022-2023,70,안양 KGC,60,전주 KCC,1,3,carryover,0,2023-02-11,2023-02-15,2023-02-05,2023-02-12,validation,2021-04-06,2023-03-29
2566,S41G01N209,2023-02-18,2022-2023,16,원주 DB,55,서울 SK,0,3,carryover,0,2023-02-05,2023-02-13,2023-02-12,2023-02-16,validation,2021-04-06,2023-03-29
2567,S41G01N210,2023-02-18,2022-2023,35,서울 삼성,64,대구 한국가스공사,0,3,carryover,0,2023-02-10,2023-02-16,2023-02-11,2023-02-16,validation,2021-04-06,2023-03-29
2568,S41G01N211,2023-02-18,2022-2023,10,울산 현대모비스,06,수원 KT,1,3,carryover,0,2023-02-09,2023-02-16,2023-02-10,2023-02-14,validation,2021-04-06,2023-03-29
2569,S41G01N212,2023-02-19,2022-2023,73,고양 캐롯,35,서울 삼성,1,3,carryover,0,2023-02-05,2023-02-17,2023-02-13,2023-02-18,validation,2021-04-06,2023-03-29
2570,S41G01N213,2023-02-19,2022-2023,64,대구 한국가스공사,60,전주 KCC,1,3,carryover,0,2023-02-12,2023-02-18,2023-02-09,2023-02-17,validation,2021-04-06,2023-03-29
2571,S41G01N214,2023-02-19,2022-2023,55,서울 SK,70,안양 KGC,1,3,carryover,0,2023-02-14,2023-02-18,2023-02-12,2023-02-17,validation,2021-04-06,2023-03-29
2572,S41G01N215,2023-02-23,2022-2023,60,전주 KCC,55,서울 SK,1,3,carryover,0,2023-02-12,2023-02-19,2023-02-16,2023-02-19,validation,2021-04-06,2023-03-29
2573,S41G01N216,2023-02-25,2022-2023,16,원주 DB,60,전주 KCC,0,3,carryover,0,2023-02-09,2023-02-18,2023-02-17,2023-02-23,validation,2021-04-06,2023-03-29
2574,S41G01N217,2023-02-26,2022-2023,70,안양 KGC,64,대구 한국가스공사,1,3,carryover,0,2023-02-15,2023-02-19,2023-02-16,2023-02-19,validation,2021-04-06,2023-03-29
2575,S41G01N218,2023-03-01,2022-2023,60,전주 KCC,35,서울 삼성,1,3,carryover,0,2023-02-19,2023-02-25,2023-02-16,2023-02-19,validation,2021-04-06,2023-03-29
2576,S41G01N219,2023-03-01,2022-2023,64,대구 한국가스공사,73,고양 캐롯,1,3,carryover,0,2023-02-18,2023-02-26,2023-02-10,2023-02-19,validation,2021-04-06,2023-03-29
2577,S41G01N220,2023-03-01,2022-2023,06,수원 KT,16,원주 DB,1,3,carryover,0,2023-02-12,2023-02-18,2023-02-13,2023-02-25,validation,2021-04-06,2023-03-29
2578,S41G01N221,2023-03-02,2022-2023,10,울산 현대모비스,50,창원 LG,0,3,carryover,0,2023-02-11,2023-02-18,2023-02-12,2023-02-17,validation,2021-04-06,2023-03-29
2579,S41G01N222,2023-03-04,2022-2023,16,원주 DB,64,대구 한국가스공사,1,3,carryover,0,2023-02-18,2023-03-01,2023-02-19,2023-03-01,validation,2021-04-06,2023-03-29
2580,S41G01N223,2023-03-04,2022-2023,73,고양 캐롯,60,전주 KCC,1,3,carryover,0,2023-02-17,2023-03-01,2023-02-23,2023-03-01,validation,2021-04-06,2023-03-29
2581,S41G01N224,2023-03-04,2022-2023,35,서울 삼성,10,울산 현대모비스,0,3,carryover,0,2023-02-18,2023-03-01,2023-02-16,2023-03-02,validation,2021-04-06,2023-03-29
2582,S41G01N225,2023-03-04,2022-2023,50,창원 LG,06,수원 KT,1,3,carryover,0,2023-02-15,2023-03-02,2023-02-14,2023-03-01,validation,2021-04-06,2023-03-29
2583,S41G01N226,2023-03-07,2022-2023,16,원주 DB,73,고양 캐롯,0,3,carryover,0,2023-02-25,2023-03-04,2023-02-19,2023-03-04,validation,2021-04-06,2023-03-29
2584,S41G01N227,2023-03-08,2022-2023,55,서울 SK,06,수원 KT,1,3,carryover,0,2023-02-18,2023-02-23,2023-02-18,2023-03-04,validation,2021-04-06,2023-03-29
2585,S41G01N228,2023-03-09,2022-2023,60,전주 KCC,50,창원 LG,0,3,carryover,0,2023-02-25,2023-03-04,2023-02-17,2023-03-04,validation,2021-04-06,2023-03-29
2586,S41G01N229,2023-03-09,2022-2023,64,대구 한국가스공사,73,고양 캐롯,1,3,carryover,0,2023-02-26,2023-03-04,2023-03-01,2023-03-07,validation,2021-04-06,2023-03-29
2587,S41G01N230,2023-03-10,2022-2023,10,울산 현대모비스,55,서울 SK,0,3,carryover,0,2023-02-18,2023-03-04,2023-02-19,2023-03-08,validation,2021-04-06,2023-03-29
2588,S41G01N231,2023-03-10,2022-2023,35,서울 삼성,70,안양 KGC,1,3,carryover,0,2023-02-19,2023-03-04,2023-02-17,2023-02-26,validation,2021-04-06,2023-03-29
2589,S41G01N232,2023-03-11,2022-2023,73,고양 캐롯,50,창원 LG,1,3,carryover,0,2023-03-04,2023-03-09,2023-03-02,2023-03-09,validation,2021-04-06,2023-03-29
2590,S41G01N233,2023-03-11,2022-2023,60,전주 KCC,16,원주 DB,1,3,carryover,0,2023-03-01,2023-03-09,2023-03-01,2023-03-07,validation,2021-04-06,2023-03-29
2591,S41G01N234,2023-03-11,2022-2023,64,대구 한국가스공사,06,수원 KT,0,3,carryover,0,2023-03-01,2023-03-09,2023-03-01,2023-03-08,validation,2021-04-06,2023-03-29
2592,S41G01N235,2023-03-12,2022-2023,60,전주 KCC,35,서울 삼성,1,3,carryover,0,2023-03-04,2023-03-11,2023-03-01,2023-03-10,validation,2021-04-06,2023-03-29
2593,S41G01N236,2023-03-12,2022-2023,55,서울 SK,70,안양 KGC,1,3,carryover,0,2023-02-23,2023-03-10,2023-02-19,2023-03-10,validation,2021-04-06,2023-03-29
2594,S41G01N237,2023-03-12,2022-2023,16,원주 DB,10,울산 현대모비스,0,3,carryover,0,2023-03-04,2023-03-11,2023-03-02,2023-03-10,validation,2021-04-06,2023-03-29
2595,S41G01N238,2023-03-13,2022-2023,06,수원 KT,73,고양 캐롯,0,3,carryover,0,2023-03-04,2023-03-11,2023-03-07,2023-03-11,validation,2021-04-06,2023-03-29
2596,S41G01N239,2023-03-14,2022-2023,10,울산 현대모비스,64,대구 한국가스공사,1,3,carryover,0,2023-03-04,2023-03-12,2023-03-04,2023-03-11,validation,2021-04-06,2023-03-29
2597,S41G01N240,2023-03-15,2022-2023,73,고양 캐롯,60,전주 KCC,0,3,carryover,0,2023-03-09,2023-03-13,2023-03-09,2023-03-12,validation,2021-04-06,2023-03-29
2598,S41G01N241,2023-03-16,2022-2023,35,서울 삼성,16,원주 DB,0,3,carryover,0,2023-03-04,2023-03-12,2023-03-07,2023-03-12,validation,2021-04-06,2023-03-29
2599,S41G01N242,2023-03-16,2022-2023,70,안양 KGC,50,창원 LG,0,3,carryover,0,2023-02-26,2023-03-12,2023-03-04,2023-03-11,validation,2021-04-06,2023-03-29
2600,S41G01N243,2023-03-17,2022-2023,64,대구 한국가스공사,55,서울 SK,0,3,carryover,0,2023-03-09,2023-03-14,2023-03-08,2023-03-12,validation,2021-04-06,2023-03-29
2601,S41G01N244,2023-03-17,2022-2023,10,울산 현대모비스,60,전주 KCC,1,3,carryover,0,2023-03-10,2023-03-14,2023-03-11,2023-03-15,validation,2021-04-06,2023-03-29
2602,S41G01N245,2023-03-18,2022-2023,35,서울 삼성,50,창원 LG,0,3,carryover,0,2023-03-10,2023-03-16,2023-03-09,2023-03-16,validation,2021-04-06,2023-03-29
2603,S41G01N246,2023-03-18,2022-2023,16,원주 DB,73,고양 캐롯,1,3,carryover,0,2023-03-11,2023-03-16,2023-03-11,2023-03-15,validation,2021-04-06,2023-03-29
2604,S41G01N247,2023-03-18,2022-2023,70,안양 KGC,06,수원 KT,1,3,carryover,0,2023-03-10,2023-03-16,2023-03-08,2023-03-13,validation,2021-04-06,2023-03-29
2605,S41G01N248,2023-03-19,2022-2023,35,서울 삼성,55,서울 SK,0,3,carryover,0,2023-03-12,2023-03-18,2023-03-10,2023-03-17,validation,2021-04-06,2023-03-29
2606,S41G01N249,2023-03-19,2022-2023,06,수원 KT,10,울산 현대모비스,0,3,carryover,0,2023-03-11,2023-03-18,2023-03-12,2023-03-17,validation,2021-04-06,2023-03-29
2607,S41G01N250,2023-03-19,2022-2023,50,창원 LG,16,원주 DB,0,3,carryover,0,2023-03-11,2023-03-18,2023-03-12,2023-03-18,validation,2021-04-06,2023-03-29
2608,S41G01N251,2023-03-20,2022-2023,70,안양 KGC,60,전주 KCC,1,3,carryover,0,2023-03-12,2023-03-18,2023-03-12,2023-03-17,validation,2021-04-06,2023-03-29
2609,S41G01N252,2023-03-21,2022-2023,10,울산 현대모비스,35,서울 삼성,1,3,carryover,0,2023-03-14,2023-03-19,2023-03-16,2023-03-19,validation,2021-04-06,2023-03-29
2610,S41G01N253,2023-03-22,2022-2023,55,서울 SK,73,고양 캐롯,1,3,carryover,0,2023-03-12,2023-03-19,2023-03-13,2023-03-18,validation,2021-04-06,2023-03-29
2611,S41G01N254,2023-03-23,2022-2023,50,창원 LG,64,대구 한국가스공사,1,3,carryover,0,2023-03-16,2023-03-19,2023-03-11,2023-03-17,validation,2021-04-06,2023-03-29
2612,S41G01N255,2023-03-23,2022-2023,16,원주 DB,06,수원 KT,1,3,carryover,0,2023-03-16,2023-03-19,2023-03-13,2023-03-19,validation,2021-04-06,2023-03-29
2613,S41G01N256,2023-03-24,2022-2023,55,서울 SK,60,전주 KCC,1,3,carryover,0,2023-03-17,2023-03-22,2023-03-15,2023-03-20,validation,2021-04-06,2023-03-29
2614,S41G01N257,2023-03-24,2022-2023,10,울산 현대모비스,70,안양 KGC,1,3,carryover,0,2023-03-17,2023-03-21,2023-03-16,2023-03-20,validation,2021-04-06,2023-03-29
2615,S41G01N258,2023-03-25,2022-2023,06,수원 KT,50,창원 LG,0,3,carryover,0,2023-03-18,2023-03-23,2023-03-18,2023-03-23,validation,2021-04-06,2023-03-29
2616,S41G01N259,2023-03-25,2022-2023,35,서울 삼성,73,고양 캐롯,0,3,carryover,0,2023-03-18,2023-03-21,2023-03-15,2023-03-22,validation,2021-04-06,2023-03-29
2617,S41G01N260,2023-03-25,2022-2023,16,원주 DB,64,대구 한국가스공사,1,3,carryover,0,2023-03-18,2023-03-23,2023-03-14,2023-03-23,validation,2021-04-06,2023-03-29
2618,S41G01N261,2023-03-26,2022-2023,60,전주 KCC,06,수원 KT,1,3,carryover,0,2023-03-17,2023-03-24,2023-03-19,2023-03-25,validation,2021-04-06,2023-03-29
2619,S41G01N262,2023-03-26,2022-2023,50,창원 LG,55,서울 SK,0,3,carryover,0,2023-03-19,2023-03-25,2023-03-19,2023-03-24,validation,2021-04-06,2023-03-29
2620,S41G01N263,2023-03-26,2022-2023,70,안양 KGC,16,원주 DB,1,3,carryover,0,2023-03-18,2023-03-24,2023-03-19,2023-03-25,validation,2021-04-06,2023-03-29
2621,S41G01N264,2023-03-27,2022-2023,73,고양 캐롯,10,울산 현대모비스,0,3,carryover,0,2023-03-18,2023-03-25,2023-03-19,2023-03-24,validation,2021-04-06,2023-03-29
2622,S41G01N265,2023-03-27,2022-2023,35,서울 삼성,64,대구 한국가스공사,1,3,carryover,0,2023-03-19,2023-03-25,2023-03-17,2023-03-25,validation,2021-04-06,2023-03-29
2623,S41G01N266,2023-03-29,2022-2023,55,서울 SK,16,원주 DB,1,3,carryover,0,2023-03-22,2023-03-26,2023-03-23,2023-03-26,validation,2021-04-06,2023-03-29
2624,S41G01N267,2023-03-29,2022-2023,50,창원 LG,10,울산 현대모비스,1,3,carryover,0,2023-03-23,2023-03-26,2023-03-21,2023-03-27,validation,2021-04-06,2023-03-29
2625,S41G01N268,2023-03-29,2022-2023,06,수원 KT,35,서울 삼성,1,3,carryover,0,2023-03-23,2023-03-26,2023-03-21,2023-03-27,validation,2021-04-06,2023-03-29
2626,S41G01N269,2023-03-29,2022-2023,60,전주 KCC,64,대구 한국가스공사,0,3,carryover,0,2023-03-20,2023-03-26,2023-03-23,2023-03-27,validation,2021-04-06,2023-03-29
2627,S41G01N270,2023-03-29,2022-2023,73,고양 캐롯,70,안양 KGC,1,3,carryover,0,2023-03-22,2023-03-27,2023-03-20,2023-03-26,validation,2021-04-06,2023-03-29
2628,S43G01N1,2023-10-21,2023-2024,70,안양 정관장,55,서울 SK,0,3,carryover,1,2023-03-24,2023-03-29,2023-03-24,2023-03-29,test,2021-04-06,2023-03-29
2629,S43G01N2,2023-10-21,2023-2024,50,창원 LG,06,수원 KT,0,3,carryover,1,2023-03-25,2023-03-29,2023-03-25,2023-03-29,test,2021-04-06,2023-03-29
2630,S43G01N3,2023-10-21,2023-2024,10,울산 현대모비스,64,대구 한국가스공사,1,3,carryover,1,2023-03-24,2023-03-29,2023-03-25,2023-03-29,test,2021-04-06,2023-03-29
2631,S43G01N4,2023-10-22,2023-2024,55,서울 SK,06,수원 KT,1,3,carryover,1,2023-03-26,2023-10-21,2023-03-26,2023-10-21,test,2021-04-06,2023-03-29
2632,S43G01N5,2023-10-22,2023-2024,66,고양 소노,16,원주 DB,0,3,carryover,1,2023-03-25,2023-03-29,2023-03-25,2023-03-29,test,2021-04-06,2023-03-29
2633,S43G01N6,2023-10-22,2023-2024,60,부산 KCC,35,서울 삼성,1,3,carryover,1,2023-03-24,2023-03-29,2023-03-25,2023-03-29,test,2021-04-06,2023-03-29
2634,S43G01N7,2023-10-23,2023-2024,10,울산 현대모비스,50,창원 LG,1,3,carryover,1,2023-03-27,2023-10-21,2023-03-26,2023-10-21,test,2021-04-06,2023-03-29
2635,S43G01N8,2023-10-24,2023-2024,66,고양 소노,55,서울 SK,0,3,carryover,1,2023-03-27,2023-10-22,2023-03-29,2023-10-22,test,2021-04-06,2023-03-29
2636,S43G01N9,2023-10-26,2023-2024,50,창원 LG,16,원주 DB,0,3,carryover,1,2023-03-29,2023-10-23,2023-03-26,2023-10-22,test,2021-04-06,2023-03-29
2637,S43G01N10,2023-10-27,2023-2024,10,울산 현대모비스,55,서울 SK,1,3,carryover,1,2023-03-29,2023-10-23,2023-10-21,2023-10-24,test,2021-04-06,2023-03-29
2638,S43G01N11,2023-10-27,2023-2024,35,서울 삼성,66,고양 소노,1,3,carryover,1,2023-03-27,2023-10-22,2023-03-29,2023-10-24,test,2021-04-06,2023-03-29
2639,S43G01N12,2023-10-28,2023-2024,16,원주 DB,60,부산 KCC,1,3,carryover,1,2023-03-29,2023-10-26,2023-03-26,2023-10-22,test,2021-04-06,2023-03-29
2640,S43G01N13,2023-10-28,2023-2024,64,대구 한국가스공사,50,창원 LG,0,3,carryover,1,2023-03-27,2023-10-21,2023-10-21,2023-10-26,test,2021-04-06,2023-03-29
2641,S43G01N14,2023-10-28,2023-2024,06,수원 KT,70,안양 정관장,0,3,carryover,1,2023-03-29,2023-10-22,2023-03-26,2023-10-21,test,2021-04-06,2023-03-29
2642,S43G01N15,2023-10-29,2023-2024,35,서울 삼성,50,창원 LG,0,3,carryover,1,2023-03-29,2023-10-27,2023-10-23,2023-10-28,test,2021-04-06,2023-03-29
2643,S43G01N16,2023-10-29,2023-2024,64,대구 한국가스공사,55,서울 SK,1,3,carryover,1,2023-03-29,2023-10-28,2023-10-22,2023-10-27,test,2021-04-06,2023-03-29
2644,S43G01N17,2023-10-29,2023-2024,66,고양 소노,10,울산 현대모비스,1,3,carryover,0,2023-10-22,2023-10-27,2023-10-21,2023-10-27,test,2021-04-06,2023-03-29
2645,S43G01N18,2023-10-30,2023-2024,06,수원 KT,16,원주 DB,0,3,carryover,0,2023-10-21,2023-10-28,2023-10-22,2023-10-28,test,2021-04-06,2023-03-29
2646,S43G01N19,2023-10-31,2023-2024,70,안양 정관장,10,울산 현대모비스,0,3,carryover,1,2023-03-29,2023-10-28,2023-10-23,2023-10-29,test,2021-04-06,2023-03-29
2647,S43G01N20,2023-10-31,2023-2024,35,서울 삼성,64,대구 한국가스공사,1,3,carryover,0,2023-10-22,2023-10-29,2023-10-21,2023-10-29,test,2021-04-06,2023-03-29
2648,S43G01N21,2023-11-02,2023-2024,50,창원 LG,66,고양 소노,1,3,carryover,0,2023-10-26,2023-10-29,2023-10-24,2023-10-29,test,2021-04-06,2023-03-29
2649,S43G01N22,2023-11-02,2023-2024,35,서울 삼성,70,안양 정관장,0,3,carryover,0,2023-10-27,2023-10-31,2023-10-21,2023-10-31,test,2021-04-06,2023-03-29
2650,S43G01N23,2023-11-03,2023-2024,10,울산 현대모비스,60,부산 KCC,0,3,carryover,1,2023-10-27,2023-10-31,2023-03-29,2023-10-28,test,2021-04-06,2023-03-29
2651,S43G01N24,2023-11-03,2023-2024,64,대구 한국가스공사,16,원주 DB,0,3,carryover,0,2023-10-28,2023-10-31,2023-10-26,2023-10-30,test,2021-04-06,2023-03-29
2652,S43G01N25,2023-11-04,2023-2024,50,창원 LG,55,서울 SK,1,3,carryover,0,2023-10-28,2023-11-02,2023-10-24,2023-10-29,test,2021-04-06,2023-03-29
2653,S43G01N26,2023-11-04,2023-2024,70,안양 정관장,66,고양 소노,0,3,carryover,0,2023-10-28,2023-11-02,2023-10-27,2023-11-02,test,2021-04-06,2023-03-29
2654,S43G01N27,2023-11-04,2023-2024,35,서울 삼성,06,수원 KT,0,3,carryover,0,2023-10-29,2023-11-02,2023-10-22,2023-10-30,test,2021-04-06,2023-03-29
2655,S43G01N28,2023-11-05,2023-2024,10,울산 현대모비스,16,원주 DB,0,3,carryover,0,2023-10-29,2023-11-03,2023-10-28,2023-11-03,test,2021-04-06,2023-03-29
2656,S43G01N29,2023-11-05,2023-2024,64,대구 한국가스공사,70,안양 정관장,0,3,carryover,0,2023-10-29,2023-11-03,2023-10-31,2023-11-04,test,2021-04-06,2023-03-29
2657,S43G01N30,2023-11-06,2023-2024,06,수원 KT,66,고양 소노,1,3,carryover,0,2023-10-28,2023-11-04,2023-10-29,2023-11-04,test,2021-04-06,2023-03-29
