sample_index,target_game_id,target_date,season,home_team_code,home_team,away_team_code,away_team,y_home_win,window,sequence_mode,crosses_season_boundary,home_history_start,home_history_end,away_history_start,away_history_end,split,train_end_date,validation_end_date
1915,S41G01N60,2022-11-20,2022-2023,73,고양 캐롯,16,원주 DB,1,10,season_reset,0,2022-10-21,2022-11-19,2022-10-19,2022-11-18,validation,2021-04-06,2023-03-29
1916,S41G01N61,2022-11-20,2022-2023,55,서울 SK,06,수원 KT,0,10,season_reset,0,2022-10-22,2022-11-19,2022-10-20,2022-11-19,validation,2021-04-06,2023-03-29
1917,S41G01N62,2022-11-21,2022-2023,35,서울 삼성,60,전주 KCC,0,10,season_reset,0,2022-10-23,2022-11-19,2022-10-22,2022-11-18,validation,2021-04-06,2023-03-29
1918,S41G01N63,2022-11-22,2022-2023,16,원주 DB,50,창원 LG,0,10,season_reset,0,2022-10-22,2022-11-20,2022-10-18,2022-11-20,validation,2021-04-06,2023-03-29
1919,S41G01N64,2022-11-23,2022-2023,60,전주 KCC,70,안양 KGC,0,10,season_reset,0,2022-10-23,2022-11-21,2022-10-22,2022-11-20,validation,2021-04-06,2023-03-29
1920,S41G01N66,2022-11-24,2022-2023,06,수원 KT,16,원주 DB,1,10,season_reset,0,2022-10-22,2022-11-20,2022-10-23,2022-11-22,validation,2021-04-06,2023-03-29
1921,S41G01N65,2022-11-24,2022-2023,55,서울 SK,10,울산 현대모비스,1,10,season_reset,0,2022-10-23,2022-11-20,2022-10-22,2022-11-20,validation,2021-04-06,2023-03-29
1922,S41G01N67,2022-11-25,2022-2023,64,대구 한국가스공사,35,서울 삼성,1,10,season_reset,0,2022-10-22,2022-11-20,2022-10-27,2022-11-21,validation,2021-04-06,2023-03-29
1923,S41G01N68,2022-11-25,2022-2023,70,안양 KGC,73,고양 캐롯,1,10,season_reset,0,2022-10-23,2022-11-23,2022-10-25,2022-11-20,validation,2021-04-06,2023-03-29
1924,S41G01N69,2022-11-26,2022-2023,55,서울 SK,16,원주 DB,1,10,season_reset,0,2022-10-25,2022-11-24,2022-10-27,2022-11-24,validation,2021-04-06,2023-03-29
1925,S41G01N70,2022-11-26,2022-2023,10,울산 현대모비스,60,전주 KCC,1,10,season_reset,0,2022-10-25,2022-11-24,2022-10-25,2022-11-23,validation,2021-04-06,2023-03-29
1926,S41G01N71,2022-11-26,2022-2023,06,수원 KT,50,창원 LG,0,10,season_reset,0,2022-10-24,2022-11-24,2022-10-21,2022-11-22,validation,2021-04-06,2023-03-29
1927,S41G01N72,2022-11-27,2022-2023,70,안양 KGC,55,서울 SK,1,10,season_reset,0,2022-10-28,2022-11-25,2022-10-29,2022-11-26,validation,2021-04-06,2023-03-29
1928,S41G01N73,2022-11-28,2022-2023,10,울산 현대모비스,50,창원 LG,0,10,season_reset,0,2022-10-28,2022-11-26,2022-10-24,2022-11-26,validation,2021-04-06,2023-03-29
1929,S41G01N74,2022-11-29,2022-2023,73,고양 캐롯,55,서울 SK,0,10,season_reset,0,2022-10-29,2022-11-25,2022-10-31,2022-11-27,validation,2021-04-06,2023-03-29
1930,S41G01N75,2022-11-30,2022-2023,35,서울 삼성,50,창원 LG,1,10,season_reset,0,2022-10-29,2022-11-25,2022-10-28,2022-11-28,validation,2021-04-06,2023-03-29
1931,S41G01N76,2022-12-01,2022-2023,64,대구 한국가스공사,60,전주 KCC,1,10,season_reset,0,2022-10-23,2022-11-25,2022-10-29,2022-11-26,validation,2021-04-06,2023-03-29
1932,S41G01N77,2022-12-01,2022-2023,06,수원 KT,70,안양 KGC,0,10,season_reset,0,2022-10-29,2022-11-26,2022-10-30,2022-11-27,validation,2021-04-06,2023-03-29
1933,S41G01N78,2022-12-02,2022-2023,16,원주 DB,35,서울 삼성,1,10,season_reset,0,2022-10-29,2022-11-26,2022-11-01,2022-11-30,validation,2021-04-06,2023-03-29
1934,S41G01N79,2022-12-02,2022-2023,10,울산 현대모비스,73,고양 캐롯,0,10,season_reset,0,2022-10-30,2022-11-28,2022-10-30,2022-11-29,validation,2021-04-06,2023-03-29
1935,S41G01N80,2022-12-03,2022-2023,50,창원 LG,55,서울 SK,0,10,season_reset,0,2022-10-30,2022-11-30,2022-11-06,2022-11-29,validation,2021-04-06,2023-03-29
1936,S41G01N81,2022-12-03,2022-2023,64,대구 한국가스공사,70,안양 KGC,1,10,season_reset,0,2022-10-28,2022-12-01,2022-11-03,2022-12-01,validation,2021-04-06,2023-03-29
1937,S41G01N82,2022-12-03,2022-2023,60,전주 KCC,06,수원 KT,1,10,season_reset,0,2022-10-31,2022-12-01,2022-10-30,2022-12-01,validation,2021-04-06,2023-03-29
1938,S41G01N83,2022-12-04,2022-2023,35,서울 삼성,70,안양 KGC,0,10,season_reset,0,2022-11-04,2022-12-02,2022-11-05,2022-12-03,validation,2021-04-06,2023-03-29
1939,S41G01N84,2022-12-04,2022-2023,73,고양 캐롯,50,창원 LG,0,10,season_reset,0,2022-11-04,2022-12-02,2022-11-01,2022-12-03,validation,2021-04-06,2023-03-29
1940,S41G01N85,2022-12-04,2022-2023,06,수원 KT,64,대구 한국가스공사,0,10,season_reset,0,2022-11-03,2022-12-03,2022-10-30,2022-12-03,validation,2021-04-06,2023-03-29
1941,S41G01N86,2022-12-05,2022-2023,16,원주 DB,10,울산 현대모비스,0,10,season_reset,0,2022-11-01,2022-12-02,2022-11-01,2022-12-02,validation,2021-04-06,2023-03-29
1942,S41G01N87,2022-12-06,2022-2023,55,서울 SK,35,서울 삼성,1,10,season_reset,0,2022-11-10,2022-12-03,2022-11-06,2022-12-04,validation,2021-04-06,2023-03-29
1943,S41G01N88,2022-12-07,2022-2023,50,창원 LG,64,대구 한국가스공사,1,10,season_reset,0,2022-11-06,2022-12-04,2022-11-03,2022-12-04,validation,2021-04-06,2023-03-29
1944,S41G01N89,2022-12-08,2022-2023,73,고양 캐롯,60,전주 KCC,0,10,season_reset,0,2022-11-06,2022-12-04,2022-11-05,2022-12-03,validation,2021-04-06,2023-03-29
1945,S41G01N90,2022-12-08,2022-2023,10,울산 현대모비스,06,수원 KT,1,10,season_reset,0,2022-11-05,2022-12-05,2022-11-05,2022-12-04,validation,2021-04-06,2023-03-29
1946,S41G01N91,2022-12-09,2022-2023,64,대구 한국가스공사,16,원주 DB,1,10,season_reset,0,2022-11-05,2022-12-07,2022-11-03,2022-12-05,validation,2021-04-06,2023-03-29
1947,S41G01N92,2022-12-10,2022-2023,55,서울 SK,60,전주 KCC,0,10,season_reset,0,2022-11-13,2022-12-06,2022-11-06,2022-12-08,validation,2021-04-06,2023-03-29
1948,S41G01N93,2022-12-10,2022-2023,50,창원 LG,06,수원 KT,0,10,season_reset,0,2022-11-13,2022-12-07,2022-11-06,2022-12-08,validation,2021-04-06,2023-03-29
1949,S41G01N94,2022-12-10,2022-2023,10,울산 현대모비스,73,고양 캐롯,0,10,season_reset,0,2022-11-06,2022-12-08,2022-11-10,2022-12-08,validation,2021-04-06,2023-03-29
1950,S41G01N95,2022-12-11,2022-2023,50,창원 LG,35,서울 삼성,1,10,season_reset,0,2022-11-18,2022-12-10,2022-11-10,2022-12-06,validation,2021-04-06,2023-03-29
1951,S41G01N96,2022-12-11,2022-2023,64,대구 한국가스공사,70,안양 KGC,1,10,season_reset,0,2022-11-06,2022-12-09,2022-11-10,2022-12-04,validation,2021-04-06,2023-03-29
1952,S41G01N97,2022-12-11,2022-2023,16,원주 DB,55,서울 SK,0,10,season_reset,0,2022-11-05,2022-12-09,2022-11-16,2022-12-10,validation,2021-04-06,2023-03-29
1953,S41G01N98,2022-12-12,2022-2023,60,전주 KCC,10,울산 현대모비스,0,10,season_reset,0,2022-11-12,2022-12-10,2022-11-16,2022-12-10,validation,2021-04-06,2023-03-29
1954,S41G01N99,2022-12-13,2022-2023,16,원주 DB,73,고양 캐롯,1,10,season_reset,0,2022-11-12,2022-12-11,2022-11-13,2022-12-10,validation,2021-04-06,2023-03-29
1955,S41G01N100,2022-12-14,2022-2023,64,대구 한국가스공사,35,서울 삼성,1,10,season_reset,0,2022-11-17,2022-12-11,2022-11-13,2022-12-11,validation,2021-04-06,2023-03-29
1956,S41G01N102,2022-12-15,2022-2023,70,안양 KGC,60,전주 KCC,0,10,season_reset,0,2022-11-16,2022-12-11,2022-11-16,2022-12-12,validation,2021-04-06,2023-03-29
1957,S41G01N101,2022-12-15,2022-2023,06,수원 KT,55,서울 SK,0,10,season_reset,0,2022-11-17,2022-12-10,2022-11-19,2022-12-11,validation,2021-04-06,2023-03-29
1958,S41G01N103,2022-12-16,2022-2023,10,울산 현대모비스,16,원주 DB,1,10,season_reset,0,2022-11-19,2022-12-12,2022-11-18,2022-12-13,validation,2021-04-06,2023-03-29
1959,S41G01N104,2022-12-16,2022-2023,64,대구 한국가스공사,50,창원 LG,0,10,season_reset,0,2022-11-19,2022-12-14,2022-11-20,2022-12-11,validation,2021-04-06,2023-03-29
1960,S41G01N105,2022-12-17,2022-2023,73,고양 캐롯,55,서울 SK,1,10,season_reset,0,2022-11-17,2022-12-13,2022-11-20,2022-12-15,validation,2021-04-06,2023-03-29
1961,S41G01N106,2022-12-17,2022-2023,06,수원 KT,70,안양 KGC,0,10,season_reset,0,2022-11-19,2022-12-15,2022-11-18,2022-12-15,validation,2021-04-06,2023-03-29
1962,S41G01N107,2022-12-17,2022-2023,60,전주 KCC,35,서울 삼성,0,10,season_reset,0,2022-11-18,2022-12-15,2022-11-17,2022-12-14,validation,2021-04-06,2023-03-29
1963,S41G01N108,2022-12-18,2022-2023,64,대구 한국가스공사,16,원주 DB,0,10,season_reset,0,2022-11-20,2022-12-16,2022-11-20,2022-12-16,validation,2021-04-06,2023-03-29
1964,S41G01N109,2022-12-18,2022-2023,70,안양 KGC,55,서울 SK,0,10,season_reset,0,2022-11-20,2022-12-17,2022-11-24,2022-12-17,validation,2021-04-06,2023-03-29
1965,S41G01N110,2022-12-18,2022-2023,50,창원 LG,73,고양 캐롯,1,10,season_reset,0,2022-11-22,2022-12-16,2022-11-19,2022-12-17,validation,2021-04-06,2023-03-29
1966,S41G01N111,2022-12-19,2022-2023,10,울산 현대모비스,35,서울 삼성,0,10,season_reset,0,2022-11-20,2022-12-16,2022-11-19,2022-12-17,validation,2021-04-06,2023-03-29
1967,S41G01N112,2022-12-20,2022-2023,60,전주 KCC,06,수원 KT,1,10,season_reset,0,2022-11-21,2022-12-17,2022-11-20,2022-12-17,validation,2021-04-06,2023-03-29
1968,S41G01N113,2022-12-21,2022-2023,64,대구 한국가스공사,55,서울 SK,0,10,season_reset,0,2022-11-25,2022-12-18,2022-11-26,2022-12-18,validation,2021-04-06,2023-03-29
1969,S41G01N114,2022-12-22,2022-2023,73,고양 캐롯,35,서울 삼성,1,10,season_reset,0,2022-11-20,2022-12-18,2022-11-21,2022-12-19,validation,2021-04-06,2023-03-29
1970,S41G01N115,2022-12-22,2022-2023,16,원주 DB,50,창원 LG,0,10,season_reset,0,2022-11-22,2022-12-18,2022-11-26,2022-12-18,validation,2021-04-06,2023-03-29
1971,S41G01N116,2022-12-23,2022-2023,10,울산 현대모비스,55,서울 SK,1,10,season_reset,0,2022-11-24,2022-12-19,2022-11-27,2022-12-21,validation,2021-04-06,2023-03-29
1972,S41G01N117,2022-12-23,2022-2023,06,수원 KT,64,대구 한국가스공사,1,10,season_reset,0,2022-11-24,2022-12-20,2022-12-01,2022-12-21,validation,2021-04-06,2023-03-29
1973,S41G01N118,2022-12-24,2022-2023,16,원주 DB,35,서울 삼성,1,10,season_reset,0,2022-11-24,2022-12-22,2022-11-25,2022-12-22,validation,2021-04-06,2023-03-29
1974,S41G01N119,2022-12-24,2022-2023,60,전주 KCC,73,고양 캐롯,1,10,season_reset,0,2022-11-23,2022-12-20,2022-11-25,2022-12-22,validation,2021-04-06,2023-03-29
1975,S41G01N120,2022-12-24,2022-2023,70,안양 KGC,50,창원 LG,0,10,season_reset,0,2022-11-23,2022-12-18,2022-11-28,2022-12-22,validation,2021-04-06,2023-03-29
1976,S41G01N121,2022-12-25,2022-2023,06,수원 KT,16,원주 DB,1,10,season_reset,0,2022-11-26,2022-12-23,2022-11-26,2022-12-24,validation,2021-04-06,2023-03-29
1977,S41G01N122,2022-12-25,2022-2023,10,울산 현대모비스,64,대구 한국가스공사,1,10,season_reset,0,2022-11-26,2022-12-23,2022-12-03,2022-12-23,validation,2021-04-06,2023-03-29
1978,S41G01N123,2022-12-25,2022-2023,55,서울 SK,35,서울 삼성,1,10,season_reset,0,2022-11-29,2022-12-23,2022-11-30,2022-12-24,validation,2021-04-06,2023-03-29
1979,S41G01N124,2022-12-26,2022-2023,50,창원 LG,60,전주 KCC,0,10,season_reset,0,2022-11-30,2022-12-24,2022-11-26,2022-12-24,validation,2021-04-06,2023-03-29
1980,S41G01N125,2022-12-27,2022-2023,70,안양 KGC,73,고양 캐롯,1,10,season_reset,0,2022-11-25,2022-12-24,2022-11-29,2022-12-24,validation,2021-04-06,2023-03-29
1981,S41G01N126,2022-12-27,2022-2023,06,수원 KT,10,울산 현대모비스,1,10,season_reset,0,2022-12-01,2022-12-25,2022-11-28,2022-12-25,validation,2021-04-06,2023-03-29
1982,S41G01N127,2022-12-29,2022-2023,70,안양 KGC,16,원주 DB,1,10,season_reset,0,2022-11-27,2022-12-27,2022-12-02,2022-12-25,validation,2021-04-06,2023-03-29
1983,S41G01N128,2022-12-29,2022-2023,60,전주 KCC,64,대구 한국가스공사,1,10,season_reset,0,2022-12-01,2022-12-26,2022-12-04,2022-12-25,validation,2021-04-06,2023-03-29
1984,S41G01N129,2022-12-30,2022-2023,06,수원 KT,35,서울 삼성,1,10,season_reset,0,2022-12-03,2022-12-27,2022-12-02,2022-12-25,validation,2021-04-06,2023-03-29
1985,S41G01N130,2022-12-31,2022-2023,73,고양 캐롯,64,대구 한국가스공사,0,10,season_reset,0,2022-12-02,2022-12-27,2022-12-07,2022-12-29,validation,2021-04-06,2023-03-29
1986,S41G01N131,2022-12-31,2022-2023,10,울산 현대모비스,70,안양 KGC,0,10,season_reset,0,2022-12-02,2022-12-27,2022-12-01,2022-12-29,validation,2021-04-06,2023-03-29
1987,S41G01N132,2022-12-31,2022-2023,16,원주 DB,60,전주 KCC,1,10,season_reset,0,2022-12-05,2022-12-29,2022-12-03,2022-12-29,validation,2021-04-06,2023-03-29
1988,S41G01N133,2023-01-01,2022-2023,73,고양 캐롯,06,수원 KT,0,10,season_reset,0,2022-12-04,2022-12-31,2022-12-04,2022-12-30,validation,2021-04-06,2023-03-29
1989,S41G01N134,2023-01-01,2022-2023,35,서울 삼성,55,서울 SK,0,10,season_reset,0,2022-12-04,2022-12-30,2022-12-03,2022-12-25,validation,2021-04-06,2023-03-29
1990,S41G01N135,2023-01-01,2022-2023,50,창원 LG,10,울산 현대모비스,0,10,season_reset,0,2022-12-03,2022-12-26,2022-12-05,2022-12-31,validation,2021-04-06,2023-03-29
1991,S41G01N136,2023-01-02,2022-2023,16,원주 DB,70,안양 KGC,0,10,season_reset,0,2022-12-09,2022-12-31,2022-12-03,2022-12-31,validation,2021-04-06,2023-03-29
1992,S41G01N137,2023-01-03,2022-2023,60,전주 KCC,73,고양 캐롯,1,10,season_reset,0,2022-12-08,2022-12-31,2022-12-08,2023-01-01,validation,2021-04-06,2023-03-29
1993,S41G01N138,2023-01-04,2022-2023,55,서울 SK,16,원주 DB,1,10,season_reset,0,2022-12-06,2023-01-01,2022-12-11,2023-01-02,validation,2021-04-06,2023-03-29
1994,S41G01N139,2023-01-05,2022-2023,73,고양 캐롯,10,울산 현대모비스,1,10,season_reset,0,2022-12-10,2023-01-03,2022-12-08,2023-01-01,validation,2021-04-06,2023-03-29
1995,S41G01N140,2023-01-05,2022-2023,35,서울 삼성,50,창원 LG,0,10,season_reset,0,2022-12-06,2023-01-01,2022-12-04,2023-01-01,validation,2021-04-06,2023-03-29
1996,S41G01N141,2023-01-06,2022-2023,60,전주 KCC,55,서울 SK,0,10,season_reset,0,2022-12-10,2023-01-03,2022-12-10,2023-01-04,validation,2021-04-06,2023-03-29
1997,S41G01N142,2023-01-06,2022-2023,70,안양 KGC,06,수원 KT,0,10,season_reset,0,2022-12-04,2023-01-02,2022-12-08,2023-01-01,validation,2021-04-06,2023-03-29
1998,S41G01N143,2023-01-07,2022-2023,10,울산 현대모비스,16,원주 DB,0,10,season_reset,0,2022-12-10,2023-01-05,2022-12-13,2023-01-04,validation,2021-04-06,2023-03-29
1999,S41G01N144,2023-01-07,2022-2023,50,창원 LG,73,고양 캐롯,0,10,season_reset,0,2022-12-07,2023-01-05,2022-12-13,2023-01-05,validation,2021-04-06,2023-03-29
2000,S41G01N145,2023-01-07,2022-2023,64,대구 한국가스공사,35,서울 삼성,1,10,season_reset,0,2022-12-09,2022-12-31,2022-12-11,2023-01-05,validation,2021-04-06,2023-03-29
2001,S41G01N146,2023-01-08,2022-2023,10,울산 현대모비스,06,수원 KT,1,10,season_reset,0,2022-12-12,2023-01-07,2022-12-10,2023-01-06,validation,2021-04-06,2023-03-29
2002,S41G01N147,2023-01-08,2022-2023,70,안양 KGC,55,서울 SK,1,10,season_reset,0,2022-12-11,2023-01-06,2022-12-11,2023-01-06,validation,2021-04-06,2023-03-29
2003,S41G01N148,2023-01-08,2022-2023,35,서울 삼성,60,전주 KCC,0,10,season_reset,0,2022-12-14,2023-01-07,2022-12-12,2023-01-06,validation,2021-04-06,2023-03-29
2004,S41G01N149,2023-01-09,2022-2023,73,고양 캐롯,64,대구 한국가스공사,1,10,season_reset,0,2022-12-17,2023-01-07,2022-12-11,2023-01-07,validation,2021-04-06,2023-03-29
2005,S41G01N150,2023-01-10,2022-2023,06,수원 KT,60,전주 KCC,0,10,season_reset,0,2022-12-15,2023-01-08,2022-12-15,2023-01-08,validation,2021-04-06,2023-03-29
2006,S41G01N151,2023-01-10,2022-2023,55,서울 SK,50,창원 LG,0,10,season_reset,0,2022-12-15,2023-01-08,2022-12-10,2023-01-07,validation,2021-04-06,2023-03-29
2007,S41G01N152,2023-01-11,2022-2023,10,울산 현대모비스,70,안양 KGC,0,10,season_reset,0,2022-12-16,2023-01-08,2022-12-15,2023-01-08,validation,2021-04-06,2023-03-29
2008,S41G01N153,2023-01-17,2022-2023,16,원주 DB,50,창원 LG,0,10,season_reset,0,2022-12-16,2023-01-07,2022-12-11,2023-01-10,validation,2021-04-06,2023-03-29
2009,S41G01N154,2023-01-19,2022-2023,73,고양 캐롯,16,원주 DB,1,10,season_reset,0,2022-12-18,2023-01-09,2022-12-18,2023-01-17,validation,2021-04-06,2023-03-29
2010,S41G01N155,2023-01-19,2022-2023,35,서울 삼성,06,수원 KT,0,10,season_reset,0,2022-12-17,2023-01-08,2022-12-17,2023-01-10,validation,2021-04-06,2023-03-29
2011,S41G01N156,2023-01-20,2022-2023,50,창원 LG,64,대구 한국가스공사,1,10,season_reset,0,2022-12-16,2023-01-17,2022-12-14,2023-01-09,validation,2021-04-06,2023-03-29
2012,S41G01N157,2023-01-20,2022-2023,10,울산 현대모비스,60,전주 KCC,1,10,season_reset,0,2022-12-19,2023-01-11,2022-12-17,2023-01-10,validation,2021-04-06,2023-03-29
2013,S41G01N158,2023-01-21,2022-2023,06,수원 KT,55,서울 SK,0,10,season_reset,0,2022-12-20,2023-01-19,2022-12-17,2023-01-10,validation,2021-04-06,2023-03-29
2014,S41G01N159,2023-01-21,2022-2023,73,고양 캐롯,70,안양 KGC,1,10,season_reset,0,2022-12-22,2023-01-19,2022-12-17,2023-01-11,validation,2021-04-06,2023-03-29
2015,S41G01N160,2023-01-21,2022-2023,35,서울 삼성,16,원주 DB,0,10,season_reset,0,2022-12-19,2023-01-19,2022-12-22,2023-01-19,validation,2021-04-06,2023-03-29
2016,S41G01N161,2023-01-22,2022-2023,64,대구 한국가스공사,10,울산 현대모비스,0,10,season_reset,0,2022-12-16,2023-01-20,2022-12-23,2023-01-20,validation,2021-04-06,2023-03-29
2017,S41G01N162,2023-01-22,2022-2023,50,창원 LG,60,전주 KCC,1,10,season_reset,0,2022-12-18,2023-01-20,2022-12-20,2023-01-20,validation,2021-04-06,2023-03-29
2018,S41G01N163,2023-01-22,2022-2023,70,안양 KGC,35,서울 삼성,1,10,season_reset,0,2022-12-18,2023-01-21,2022-12-22,2023-01-21,validation,2021-04-06,2023-03-29
2019,S41G01N164,2023-01-23,2022-2023,16,원주 DB,06,수원 KT,1,10,season_reset,0,2022-12-24,2023-01-21,2022-12-23,2023-01-21,validation,2021-04-06,2023-03-29
2020,S41G01N165,2023-01-23,2022-2023,55,서울 SK,73,고양 캐롯,1,10,season_reset,0,2022-12-18,2023-01-21,2022-12-24,2023-01-21,validation,2021-04-06,2023-03-29
2021,S41G01N166,2023-01-24,2022-2023,10,울산 현대모비스,50,창원 LG,1,10,season_reset,0,2022-12-25,2023-01-22,2022-12-22,2023-01-22,validation,2021-04-06,2023-03-29
2022,S41G01N167,2023-01-24,2022-2023,60,전주 KCC,64,대구 한국가스공사,0,10,season_reset,0,2022-12-24,2023-01-22,2022-12-18,2023-01-22,validation,2021-04-06,2023-03-29
2023,S41G01N168,2023-01-26,2022-2023,16,원주 DB,64,대구 한국가스공사,1,10,season_reset,0,2022-12-25,2023-01-23,2022-12-21,2023-01-24,validation,2021-04-06,2023-03-29
2024,S41G01N169,2023-01-27,2022-2023,35,서울 삼성,10,울산 현대모비스,0,10,season_reset,0,2022-12-24,2023-01-22,2022-12-27,2023-01-24,validation,2021-04-06,2023-03-29
2025,S41G01N170,2023-01-27,2022-2023,06,수원 KT,73,고양 캐롯,1,10,season_reset,0,2022-12-25,2023-01-23,2022-12-27,2023-01-23,validation,2021-04-06,2023-03-29
2026,S41G01N171,2023-01-28,2022-2023,55,서울 SK,64,대구 한국가스공사,1,10,season_reset,0,2022-12-21,2023-01-23,2022-12-23,2023-01-26,validation,2021-04-06,2023-03-29
2027,S41G01N172,2023-01-28,2022-2023,50,창원 LG,70,안양 KGC,1,10,season_reset,0,2022-12-24,2023-01-24,2022-12-24,2023-01-22,validation,2021-04-06,2023-03-29
2028,S41G01N173,2023-01-28,2022-2023,16,원주 DB,60,전주 KCC,1,10,season_reset,0,2022-12-29,2023-01-26,2022-12-26,2023-01-24,validation,2021-04-06,2023-03-29
2029,S41G01N174,2023-01-29,2022-2023,06,수원 KT,50,창원 LG,0,10,season_reset,0,2022-12-27,2023-01-27,2022-12-26,2023-01-28,validation,2021-04-06,2023-03-29
2030,S41G01N175,2023-01-29,2022-2023,70,안양 KGC,64,대구 한국가스공사,1,10,season_reset,0,2022-12-27,2023-01-28,2022-12-25,2023-01-28,validation,2021-04-06,2023-03-29
2031,S41G01N176,2023-01-29,2022-2023,10,울산 현대모비스,55,서울 SK,1,10,season_reset,0,2022-12-31,2023-01-27,2022-12-23,2023-01-28,validation,2021-04-06,2023-03-29
2032,S41G01N177,2023-01-30,2022-2023,73,고양 캐롯,35,서울 삼성,1,10,season_reset,0,2022-12-31,2023-01-27,2022-12-25,2023-01-27,validation,2021-04-06,2023-03-29
2033,S41G01N178,2023-01-31,2022-2023,06,수원 KT,64,대구 한국가스공사,1,10,season_reset,0,2022-12-30,2023-01-29,2022-12-29,2023-01-29,validation,2021-04-06,2023-03-29
2034,S41G01N179,2023-01-31,2022-2023,60,전주 KCC,70,안양 KGC,0,10,season_reset,0,2022-12-29,2023-01-28,2022-12-29,2023-01-29,validation,2021-04-06,2023-03-29
2035,S41G01N180,2023-02-01,2022-2023,55,서울 SK,50,창원 LG,0,10,season_reset,0,2022-12-25,2023-01-29,2023-01-01,2023-01-29,validation,2021-04-06,2023-03-29
2036,S41G01N181,2023-02-02,2022-2023,73,고양 캐롯,70,안양 KGC,0,10,season_reset,0,2023-01-01,2023-01-30,2022-12-31,2023-01-31,validation,2021-04-06,2023-03-29
2037,S41G01N182,2023-02-02,2022-2023,35,서울 삼성,06,수원 KT,1,10,season_reset,0,2022-12-30,2023-01-30,2023-01-01,2023-01-31,validation,2021-04-06,2023-03-29
2038,S41G01N183,2023-02-03,2022-2023,50,창원 LG,16,원주 DB,1,10,season_reset,0,2023-01-05,2023-02-01,2022-12-31,2023-01-28,validation,2021-04-06,2023-03-29
2039,S41G01N184,2023-02-04,2022-2023,70,안양 KGC,35,서울 삼성,1,10,season_reset,0,2023-01-02,2023-02-02,2023-01-01,2023-02-02,validation,2021-04-06,2023-03-29
2040,S41G01N185,2023-02-04,2022-2023,10,울산 현대모비스,73,고양 캐롯,0,10,season_reset,0,2023-01-01,2023-01-29,2023-01-03,2023-02-02,validation,2021-04-06,2023-03-29
2041,S41G01N186,2023-02-04,2022-2023,64,대구 한국가스공사,06,수원 KT,0,10,season_reset,0,2022-12-31,2023-01-31,2023-01-06,2023-02-02,validation,2021-04-06,2023-03-29
2042,S41G01N187,2023-02-05,2022-2023,10,울산 현대모비스,16,원주 DB,1,10,season_reset,0,2023-01-05,2023-02-04,2023-01-02,2023-02-03,validation,2021-04-06,2023-03-29
2043,S41G01N188,2023-02-05,2022-2023,60,전주 KCC,50,창원 LG,1,10,season_reset,0,2022-12-31,2023-01-31,2023-01-07,2023-02-03,validation,2021-04-06,2023-03-29
2044,S41G01N189,2023-02-05,2022-2023,55,서울 SK,73,고양 캐롯,1,10,season_reset,0,2023-01-01,2023-02-01,2023-01-05,2023-02-04,validation,2021-04-06,2023-03-29
2045,S41G01N190,2023-02-06,2022-2023,06,수원 KT,70,안양 KGC,0,10,season_reset,0,2023-01-08,2023-02-04,2023-01-06,2023-02-04,validation,2021-04-06,2023-03-29
2046,S41G01N191,2023-02-07,2022-2023,55,서울 SK,10,울산 현대모비스,1,10,season_reset,0,2023-01-04,2023-02-05,2023-01-07,2023-02-05,validation,2021-04-06,2023-03-29
2047,S41G01N192,2023-02-08,2022-2023,64,대구 한국가스공사,50,창원 LG,0,10,season_reset,0,2023-01-07,2023-02-04,2023-01-10,2023-02-05,validation,2021-04-06,2023-03-29
2048,S41G01N193,2023-02-09,2022-2023,70,안양 KGC,16,원주 DB,1,10,season_reset,0,2023-01-08,2023-02-06,2023-01-04,2023-02-05,validation,2021-04-06,2023-03-29
2049,S41G01N194,2023-02-09,2022-2023,60,전주 KCC,10,울산 현대모비스,0,10,season_reset,0,2023-01-03,2023-02-05,2023-01-08,2023-02-07,validation,2021-04-06,2023-03-29
2050,S41G01N195,2023-02-10,2022-2023,50,창원 LG,35,서울 삼성,1,10,season_reset,0,2023-01-17,2023-02-08,2023-01-05,2023-02-04,validation,2021-04-06,2023-03-29
2051,S41G01N196,2023-02-10,2022-2023,73,고양 캐롯,06,수원 KT,1,10,season_reset,0,2023-01-07,2023-02-05,2023-01-10,2023-02-06,validation,2021-04-06,2023-03-29
2052,S41G01N197,2023-02-11,2022-2023,55,서울 SK,64,대구 한국가스공사,1,10,season_reset,0,2023-01-06,2023-02-07,2023-01-09,2023-02-08,validation,2021-04-06,2023-03-29
2053,S41G01N198,2023-02-11,2022-2023,70,안양 KGC,10,울산 현대모비스,1,10,season_reset,0,2023-01-11,2023-02-09,2023-01-11,2023-02-09,validation,2021-04-06,2023-03-29
2054,S41G01N199,2023-02-12,2022-2023,55,서울 SK,50,창원 LG,0,10,season_reset,0,2023-01-08,2023-02-11,2023-01-20,2023-02-10,validation,2021-04-06,2023-03-29
2055,S41G01N200,2023-02-12,2022-2023,06,수원 KT,60,전주 KCC,1,10,season_reset,0,2023-01-19,2023-02-10,2023-01-06,2023-02-09,validation,2021-04-06,2023-03-29
2056,S41G01N201,2023-02-12,2022-2023,64,대구 한국가스공사,70,안양 KGC,0,10,season_reset,0,2023-01-20,2023-02-11,2023-01-21,2023-02-11,validation,2021-04-06,2023-03-29
